Date,Hour,Minute,Volume
20170112,3,30,19033.20
20170112,3,45,18975.50
20170112,4,0,19038.70
20170112,4,15,18987.40
20170112,4,30,19231.50
20170112,4,45,19366.60
20170112,5,0,19278.00
20170112,5,15,19666.30
20170112,5,30,19609.80
20170112,5,45,19566.60
20170112,6,0,19766.60
20170112,6,15,20749.10
20170112,6,30,21425.70
20170112,6,45,22106.00
20170112,7,0,22659.90
20170112,7,15,23249.00
20170112,7,30,23490.90
20170112,7,45,23280.30
20170112,8,0,23575.10
20170112,8,15,23840.10
20170112,8,30,24004.70
20170112,8,45,24170.00
20170112,9,0,24282.10
20170112,9,15,24335.70
20170112,9,30,24431.30
20170112,9,45,24369.10
20170112,10,0,24149.00
20170112,10,15,24161.70
20170112,10,30,24460.50
20170112,10,45,24529.90
20170112,11,0,24464.60
20170112,11,15,24495.80
20170112,11,30,24656.40
20170112,11,45,24552.00
20170112,12,0,24376.40
20170112,12,15,24445.40
20170112,12,30,24366.20
20170112,12,45,24522.00
20170112,13,0,24472.80
20170112,13,15,24966.50
20170112,13,30,24809.40
20170112,13,45,24650.80
20170112,14,0,24059.30
20170112,14,15,24270.80
20170112,14,30,24317.60
20170112,14,45,24259.60
20170112,15,0,24059.30
20170112,15,15,23880.10
20170112,15,30,23767.30
20170112,15,45,24076.20
20170112,16,0,24139.30
20170112,16,15,24533.20
20170112,16,30,25050.60
20170112,16,45,25190.20
20170112,17,0,25241.40
20170112,17,15,25102.40
20170112,17,30,25019.30
20170112,17,45,25073.60
20170112,18,0,24830.10
20170112,18,15,24677.00
20170112,18,30,24736.90
20170112,18,45,24963.40
20170112,19,0,24804.40
20170112,19,15,24660.00
20170112,19,30,24715.10
20170112,19,45,24356.50
20170112,20,0,24319.70
20170112,20,15,24142.00
20170112,20,30,23885.30
20170112,20,45,23530.80
20170112,21,0,23247.20
20170112,21,15,22841.80
20170112,21,30,22465.10
20170112,21,45,21714.90
20170112,22,0,21271.40
20170112,22,15,21130.40
20170112,22,30,20976.20
20170112,22,45,20415.00
20170112,23,0,20192.70
20170112,23,15,19871.30
20170112,23,30,19490.20
20170112,23,45,18919.80
20170112,24,0,18914.10
20170113,0,15,18694.50
20170113,0,30,18811.70
20170113,0,45,18528.70
20170113,1,0,18439.60
20170113,1,15,18157.40
20170113,1,30,18236.80
20170113,1,45,17887.60
20170113,2,0,17863.40
20170113,2,15,17915.10
20170113,2,30,17858.90
20170113,2,45,17859.50
20170113,3,0,17826.30
20170113,3,15,17865.40
20170113,3,30,17879.10
20170113,3,45,17801.90
20170113,4,0,17716.90
20170113,4,15,17913.50
20170113,4,30,18075.30
20170113,4,45,18134.40
20170113,5,0,18217.80
20170113,5,15,18669.70
20170113,5,30,18881.90
20170113,5,45,18960.30
20170113,6,0,19435.00
20170113,6,15,20493.50
20170113,6,30,21142.70
20170113,6,45,22016.30
20170113,7,0,22352.50
20170113,7,15,23096.80
20170113,7,30,23190.70
20170113,7,45,23206.90
20170113,8,0,23340.60
20170113,8,15,23490.50
20170113,8,30,23885.70
20170113,8,45,23944.10
20170113,9,0,24136.20
20170113,9,15,24117.60
20170113,9,30,24101.90
20170113,9,45,24115.50
20170113,10,0,24155.60
20170113,10,15,23949.80
20170113,10,30,24190.60
20170113,10,45,24504.50
20170113,11,0,24430.50
20170113,11,15,24356.40
20170113,11,30,24448.00
20170113,11,45,24530.20
20170113,12,0,24303.60
20170113,12,15,24456.80
20170113,12,30,24341.90
20170113,12,45,24153.30
20170113,13,0,24462.30
20170113,13,15,24697.10
20170113,13,30,24565.60
20170113,13,45,24109.90
20170113,14,0,23760.70
20170113,14,15,23886.10
20170113,14,30,24140.70
20170113,14,45,23963.40
20170113,15,0,23762.80
20170113,15,15,23680.50
20170113,15,30,23754.40
20170113,15,45,23898.70
20170113,16,0,23948.80
20170113,16,15,24360.00
20170113,16,30,24872.50
20170113,16,45,25073.70
20170113,17,0,25200.00
20170113,17,15,25079.00
20170113,17,30,24840.40
20170113,17,45,24955.30
20170113,18,0,24757.50
20170113,18,15,24457.80
20170113,18,30,24614.00
20170113,18,45,24598.40
20170113,19,0,24609.90
20170113,19,15,24226.30
20170113,19,30,24420.70
20170113,19,45,24291.60
20170113,20,0,24056.00
20170113,20,15,23676.00
20170113,20,30,23610.00
20170113,20,45,23322.90
20170113,21,0,22933.10
20170113,21,15,22534.00
20170113,21,30,21990.20
20170113,21,45,21608.70
20170113,22,0,20775.80
20170113,22,15,20708.90
20170113,22,30,20453.70
20170113,22,45,20143.90
20170113,23,0,19753.80
20170113,23,15,19604.00
20170113,23,30,19289.80
20170113,23,45,18880.30
20170113,24,0,18555.40
20170114,0,15,18301.90
20170114,0,30,18056.10
20170114,0,45,18083.90
20170114,1,0,17703.40
20170114,1,15,17618.70
20170114,1,30,17440.30
20170114,1,45,17435.80
20170114,2,0,17194.50
20170114,2,15,17016.00
20170114,2,30,17010.50
20170114,2,45,17090.80
20170114,3,0,17049.30
20170114,3,15,17056.80
20170114,3,30,17166.20
20170114,3,45,17015.70
20170114,4,0,16967.60
20170114,4,15,16880.20
20170114,4,30,17077.40
20170114,4,45,17195.20
20170114,5,0,17205.30
20170114,5,15,17427.00
20170114,5,30,17133.90
20170114,5,45,17288.80
20170114,6,0,17381.50
20170114,6,15,17953.40
20170114,6,30,18307.10
20170114,6,45,18658.20
20170114,7,0,18877.60
20170114,7,15,19096.20
20170114,7,30,19239.80
20170114,7,45,19132.40
20170114,8,0,19671.00
20170114,8,15,19881.00
20170114,8,30,20253.90
20170114,8,45,20463.00
20170114,9,0,20997.20
20170114,9,15,21214.80
20170114,9,30,21373.60
20170114,9,45,21563.50
20170114,10,0,21475.90
20170114,10,15,21536.20
20170114,10,30,21606.00
20170114,10,45,21987.80
20170114,11,0,22006.20
20170114,11,15,22078.30
20170114,11,30,21926.60
20170114,11,45,22070.00
20170114,12,0,21945.70
20170114,12,15,21830.00
20170114,12,30,21719.60
20170114,12,45,21867.80
20170114,13,0,21776.50
20170114,13,15,21878.90
20170114,13,30,21844.20
20170114,13,45,21657.90
20170114,14,0,21334.10
20170114,14,15,21229.40
20170114,14,30,21205.20
20170114,14,45,21197.30
20170114,15,0,20990.50
20170114,15,15,20899.50
20170114,15,30,21132.60
20170114,15,45,21180.20
20170114,16,0,21204.20
20170114,16,15,21676.40
20170114,16,30,22279.80
20170114,16,45,22330.50
20170114,17,0,22403.50
20170114,17,15,22388.20
20170114,17,30,22283.80
20170114,17,45,22040.90
20170114,18,0,22073.60
20170114,18,15,22280.40
20170114,18,30,22003.00
20170114,18,45,22059.50
20170114,19,0,21968.00
20170114,19,15,21821.30
20170114,19,30,21706.90
20170114,19,45,21450.80
20170114,20,0,21494.70
20170114,20,15,21267.50
20170114,20,30,21129.70
20170114,20,45,20867.30
20170114,21,0,20768.50
20170114,21,15,20304.70
20170114,21,30,19864.30
20170114,21,45,19591.20
20170114,22,0,19220.20
20170114,22,15,18949.10
20170114,22,30,18826.30
20170114,22,45,18453.50
20170114,23,0,18200.00
20170114,23,15,17976.30
20170114,23,30,17638.40
20170114,23,45,17264.30
20170114,24,0,17207.90
20170115,0,15,16759.30
20170115,0,30,16567.60
20170115,0,45,16307.20
20170115,1,0,16191.80
20170115,1,15,15977.50
20170115,1,30,15915.90
20170115,1,45,15757.00
20170115,2,0,15766.80
20170115,2,15,15505.90
20170115,2,30,15562.50
20170115,2,45,15558.90
20170115,3,0,15512.70
20170115,3,15,15274.90
20170115,3,30,15336.50
20170115,3,45,15401.60
20170115,4,0,15360.80
20170115,4,15,15300.50
20170115,4,30,15425.10
20170115,4,45,15384.60
20170115,5,0,15351.00
20170115,5,15,15447.50
20170115,5,30,15619.20
20170115,5,45,15843.60
20170115,6,0,15824.00
20170115,6,15,16255.60
20170115,6,30,16387.00
20170115,6,45,16603.90
20170115,7,0,16582.60
20170115,7,15,16803.20
20170115,7,30,16739.80
20170115,7,45,16834.90
20170115,8,0,16822.30
20170115,8,15,17113.30
20170115,8,30,17086.20
20170115,8,45,17280.30
20170115,9,0,17543.40
20170115,9,15,17992.40
20170115,9,30,18278.90
20170115,9,45,18461.10
20170115,10,0,18576.30
20170115,10,15,18592.50
20170115,10,30,18767.60
20170115,10,45,18765.90
20170115,11,0,18991.20
20170115,11,15,19106.70
20170115,11,30,19073.60
20170115,11,45,19030.70
20170115,12,0,19236.20
20170115,12,15,19043.70
20170115,12,30,19154.30
20170115,12,45,19214.50
20170115,13,0,19157.80
20170115,13,15,19457.70
20170115,13,30,19262.50
20170115,13,45,19215.50
20170115,14,0,19279.80
20170115,14,15,19183.70
20170115,14,30,18998.10
20170115,14,45,19015.00
20170115,15,0,18856.00
20170115,15,15,18866.10
20170115,15,30,18832.40
20170115,15,45,18911.20
20170115,16,0,19132.20
20170115,16,15,19580.80
20170115,16,30,19968.80
20170115,16,45,20331.20
20170115,17,0,20505.30
20170115,17,15,20669.90
20170115,17,30,20779.80
20170115,17,45,20661.00
20170115,18,0,20620.40
20170115,18,15,20726.20
20170115,18,30,20725.90
20170115,18,45,20808.30
20170115,19,0,20790.10
20170115,19,15,20779.80
20170115,19,30,20948.90
20170115,19,45,20683.90
20170115,20,0,20580.00
20170115,20,15,20235.60
20170115,20,30,20156.90
20170115,20,45,20044.90
20170115,21,0,19813.70
20170115,21,15,19637.60
20170115,21,30,19396.80
20170115,21,45,19080.90
20170115,22,0,18843.20
20170115,22,15,18755.60
20170115,22,30,18693.40
20170115,22,45,18287.90
20170115,23,0,18066.60
20170115,23,15,17667.60
20170115,23,30,17435.80
20170115,23,45,17137.20
20170115,24,0,17007.90
20170116,0,15,16789.60
20170116,0,30,16567.00
20170116,0,45,16433.50
20170116,1,0,16252.60
20170116,1,15,16263.60
20170116,1,30,16146.80
20170116,1,45,15964.50
20170116,2,0,15971.70
20170116,2,15,16001.20
20170116,2,30,15884.30
20170116,2,45,15912.90
20170116,3,0,15953.30
20170116,3,15,15922.00
20170116,3,30,15881.30
20170116,3,45,16237.10
20170116,4,0,16357.90
20170116,4,15,16512.30
20170116,4,30,16513.40
20170116,4,45,16650.80
20170116,5,0,16745.10
20170116,5,15,17305.10
20170116,5,30,17355.10
20170116,5,45,17902.80
20170116,6,0,18683.70
20170116,6,15,19792.20
20170116,6,30,20656.60
20170116,6,45,21268.00
20170116,7,0,22040.70
20170116,7,15,22532.90
20170116,7,30,22647.20
20170116,7,45,22609.20
20170116,8,0,23108.20
20170116,8,15,23380.70
20170116,8,30,23789.00
20170116,8,45,23732.80
20170116,9,0,23970.50
20170116,9,15,23978.50
20170116,9,30,24279.40
20170116,9,45,24109.90
20170116,10,0,24113.90
20170116,10,15,23990.90
20170116,10,30,24131.60
20170116,10,45,24376.10
20170116,11,0,24416.80
20170116,11,15,24322.70
20170116,11,30,24347.70
20170116,11,45,24404.90
20170116,12,0,24417.50
20170116,12,15,24262.10
20170116,12,30,24475.30
20170116,12,45,24195.90
20170116,13,0,24429.60
20170116,13,15,24622.50
20170116,13,30,24655.30
20170116,13,45,24186.40
20170116,14,0,23844.60
20170116,14,15,24045.50
20170116,14,30,24297.30
20170116,14,45,24267.30
20170116,15,0,23917.20
20170116,15,15,23696.00
20170116,15,30,23844.80
20170116,15,45,24087.80
20170116,16,0,24152.70
20170116,16,15,24482.00
20170116,16,30,24904.80
20170116,16,45,25294.40
20170116,17,0,25204.30
20170116,17,15,25359.60
20170116,17,30,25417.30
20170116,17,45,25152.60
20170116,18,0,25096.20
20170116,18,15,24808.70
20170116,18,30,24949.90
20170116,18,45,24875.10
20170116,19,0,24795.80
20170116,19,15,24743.40
20170116,19,30,24774.90
20170116,19,45,24575.50
20170116,20,0,24524.40
20170116,20,15,24242.90
20170116,20,30,24057.20
20170116,20,45,23804.70
20170116,21,0,23538.80
20170116,21,15,23004.40
20170116,21,30,22703.50
20170116,21,45,21960.30
20170116,22,0,21463.70
20170116,22,15,21175.40
20170116,22,30,20917.90
20170116,22,45,20655.60
20170116,23,0,20408.20
20170116,23,15,19802.30
20170116,23,30,19598.40
20170116,23,45,19204.10
20170116,24,0,18900.70
20170117,0,15,18736.90
20170117,0,30,18519.60
20170117,0,45,18776.60
20170117,1,0,18657.50
20170117,1,15,18453.20
20170117,1,30,18339.00
20170117,1,45,18237.60
20170117,2,0,18188.30
20170117,2,15,18032.50
20170117,2,30,18206.50
20170117,2,45,18024.00
20170117,3,0,18270.20
20170117,3,15,18110.20
20170117,3,30,18275.10
20170117,3,45,18387.00
20170117,4,0,18271.60
20170117,4,15,18294.80
20170117,4,30,18652.40
20170117,4,45,18536.20
20170117,5,0,18778.80
20170117,5,15,18864.10
20170117,5,30,19246.30
20170117,5,45,19533.90
20170117,6,0,19899.40
20170117,6,15,21103.40
20170117,6,30,21491.30
20170117,6,45,22206.00
20170117,7,0,22701.60
20170117,7,15,23314.50
20170117,7,30,23354.30
20170117,7,45,23290.50
20170117,8,0,23622.80
20170117,8,15,23908.30
20170117,8,30,24257.30
20170117,8,45,24268.80
20170117,9,0,24405.10
20170117,9,15,24566.00
20170117,9,30,24614.20
20170117,9,45,24656.90
20170117,10,0,24560.90
20170117,10,15,24422.20
20170117,10,30,24484.90
20170117,10,45,24729.20
20170117,11,0,24700.80
20170117,11,15,24764.10
20170117,11,30,24739.40
20170117,11,45,24774.40
20170117,12,0,24832.70
20170117,12,15,24780.80
20170117,12,30,25017.80
20170117,12,45,24914.90
20170117,13,0,25036.60
20170117,13,15,25107.90
20170117,13,30,25097.50
20170117,13,45,24822.10
20170117,14,0,24402.10
20170117,14,15,24410.10
20170117,14,30,24610.80
20170117,14,45,24422.70
20170117,15,0,24218.20
20170117,15,15,24115.00
20170117,15,30,24198.20
20170117,15,45,24198.20
20170117,16,0,24247.30
20170117,16,15,24617.00
20170117,16,30,25159.40
20170117,16,45,25575.40
20170117,17,0,25813.70
20170117,17,15,25716.00
20170117,17,30,25613.80
20170117,17,45,25395.30
20170117,18,0,25387.60
20170117,18,15,25094.60
20170117,18,30,25239.80
20170117,18,45,25338.80
20170117,19,0,25250.20
20170117,19,15,25049.30
20170117,19,30,25200.20
20170117,19,45,25062.80
20170117,20,0,24957.40
20170117,20,15,24691.70
20170117,20,30,24457.10
20170117,20,45,24228.70
20170117,21,0,23877.10
20170117,21,15,23388.50
20170117,21,30,23052.80
20170117,21,45,22466.20
20170117,22,0,21880.00
20170117,22,15,21539.80
20170117,22,30,21369.10
20170117,22,45,21000.70
20170117,23,0,20526.30
20170117,23,15,20234.00
20170117,23,30,20081.00
20170117,23,45,19593.20
20170117,24,0,19327.30
20170118,0,15,19132.30
20170118,0,30,18901.10
20170118,0,45,18573.40
20170118,1,0,18543.60
20170118,1,15,18293.00
20170118,1,30,18293.70
20170118,1,45,18060.90
20170118,2,0,17829.20
20170118,2,15,17793.30
20170118,2,30,17965.50
20170118,2,45,17869.60
20170118,3,0,17896.80
20170118,3,15,18067.60
20170118,3,30,18211.90
20170118,3,45,18045.30
20170118,4,0,18143.50
20170118,4,15,18239.10
20170118,4,30,18523.70
20170118,4,45,18479.20
20170118,5,0,18654.30
20170118,5,15,19068.30
20170118,5,30,19161.90
20170118,5,45,19312.30
20170118,6,0,19609.10
20170118,6,15,20992.50
20170118,6,30,21653.80
20170118,6,45,22286.10
20170118,7,0,23052.90
20170118,7,15,23455.40
20170118,7,30,23503.90
20170118,7,45,23548.50
20170118,8,0,23945.30
20170118,8,15,24354.50
20170118,8,30,24468.40
20170118,8,45,24605.60
20170118,9,0,24693.20
20170118,9,15,24744.00
20170118,9,30,25052.30
20170118,9,45,24952.90
20170118,10,0,24639.90
20170118,10,15,24514.70
20170118,10,30,24824.50
20170118,10,45,25105.00
20170118,11,0,25152.80
20170118,11,15,25079.10
20170118,11,30,25184.10
20170118,11,45,25071.90
20170118,12,0,24956.50
20170118,12,15,24924.10
20170118,12,30,24874.60
20170118,12,45,25109.70
20170118,13,0,25195.10
20170118,13,15,25408.80
20170118,13,30,25217.70
20170118,13,45,25003.40
20170118,14,0,24792.30
20170118,14,15,24921.30
20170118,14,30,24861.10
20170118,14,45,24731.70
20170118,15,0,24493.80
20170118,15,15,24389.80
20170118,15,30,24457.60
20170118,15,45,24637.70
20170118,16,0,24518.20
20170118,16,15,24678.40
20170118,16,30,25321.30
20170118,16,45,25674.00
20170118,17,0,25723.30
20170118,17,15,25841.00
20170118,17,30,25770.50
20170118,17,45,25697.10
20170118,18,0,25346.40
20170118,18,15,25206.90
20170118,18,30,25407.90
20170118,18,45,25472.40
20170118,19,0,25344.70
20170118,19,15,25105.00
20170118,19,30,25396.40
20170118,19,45,25289.80
20170118,20,0,25047.70
20170118,20,15,24720.50
20170118,20,30,24540.80
20170118,20,45,24393.80
20170118,21,0,24042.60
20170118,21,15,23492.70
20170118,21,30,23017.60
20170118,21,45,22413.50
20170118,22,0,21861.80
20170118,22,15,21702.80
20170118,22,30,21582.40
20170118,22,45,21273.10
20170118,23,0,20669.20
20170118,23,15,20416.30
20170118,23,30,20151.40
20170118,23,45,19799.90
20170118,24,0,19354.20
20170119,0,15,19190.30
20170119,0,30,19065.70
20170119,0,45,19048.40
20170119,1,0,18751.20
20170119,1,15,18653.70
20170119,1,30,18488.60
20170119,1,45,18428.10
20170119,2,0,18261.50
20170119,2,15,18105.40
20170119,2,30,18052.70
20170119,2,45,18075.60
20170119,3,0,17853.00
20170119,3,15,18225.30
20170119,3,30,18261.80
20170119,3,45,18337.20
20170119,4,0,18222.40
20170119,4,15,18459.20
20170119,4,30,18607.50
20170119,4,45,18646.10
20170119,5,0,18748.90
20170119,5,15,19202.10
20170119,5,30,19490.30
20170119,5,45,19691.80
20170119,6,0,20077.60
20170119,6,15,21108.80
20170119,6,30,21809.60
20170119,6,45,22481.40
20170119,7,0,23060.00
20170119,7,15,23420.30
20170119,7,30,23491.40
20170119,7,45,23590.00
20170119,8,0,24030.60
20170119,8,15,24398.60
20170119,8,30,24476.30
20170119,8,45,24651.00
20170119,9,0,24720.20
20170119,9,15,24813.90
20170119,9,30,24976.90
20170119,9,45,24902.50
20170119,10,0,24823.70
20170119,10,15,24544.90
20170119,10,30,24928.90
20170119,10,45,25116.50
20170119,11,0,25030.40
20170119,11,15,25025.00
20170119,11,30,25017.10
20170119,11,45,25028.60
20170119,12,0,25071.50
20170119,12,15,25014.20
20170119,12,30,25171.40
20170119,12,45,24990.50
20170119,13,0,25230.60
20170119,13,15,25304.10
20170119,13,30,25386.60
20170119,13,45,24866.20
20170119,14,0,24518.10
20170119,14,15,24576.70
20170119,14,30,24694.50
20170119,14,45,24732.60
20170119,15,0,24460.10
20170119,15,15,24425.90
20170119,15,30,24270.10
20170119,15,45,24490.20
20170119,16,0,24475.80
20170119,16,15,24671.90
20170119,16,30,25104.10
20170119,16,45,25600.90
20170119,17,0,25791.90
20170119,17,15,25755.90
20170119,17,30,25734.50
20170119,17,45,25729.60
20170119,18,0,25462.50
20170119,18,15,25213.50
20170119,18,30,25311.60
20170119,18,45,25413.00
20170119,19,0,25428.80
20170119,19,15,25351.40
20170119,19,30,25335.60
20170119,19,45,25077.50
20170119,20,0,25207.00
20170119,20,15,24819.90
20170119,20,30,24520.00
20170119,20,45,24373.20
20170119,21,0,24033.30
20170119,21,15,23599.60
20170119,21,30,23158.60
20170119,21,45,22647.70
20170119,22,0,21866.10
20170119,22,15,21698.10
20170119,22,30,21528.30
20170119,22,45,21082.30
20170119,23,0,20697.50
20170119,23,15,20380.10
20170119,23,30,19938.30
20170119,23,45,19745.80
20170119,24,0,19296.60
20170120,0,15,19098.40
20170120,0,30,18795.40
20170120,0,45,18769.60
20170120,1,0,18593.80
20170120,1,15,18455.90
20170120,1,30,18319.90
20170120,1,45,18214.30
20170120,2,0,18077.90
20170120,2,15,17839.90
20170120,2,30,17990.80
20170120,2,45,17856.40
20170120,3,0,18025.50
20170120,3,15,17910.70
20170120,3,30,18127.90
20170120,3,45,18029.60
20170120,4,0,18247.50
20170120,4,15,18273.10
20170120,4,30,18381.50
20170120,4,45,18487.80
20170120,5,0,18582.20
20170120,5,15,19019.00
20170120,5,30,18892.50
20170120,5,45,19392.80
20170120,6,0,19976.10
20170120,6,15,20858.80
20170120,6,30,21637.90
20170120,6,45,22251.40
20170120,7,0,22837.90
20170120,7,15,23094.80
20170120,7,30,23219.40
20170120,7,45,23342.10
20170120,8,0,23693.60
20170120,8,15,23891.60
20170120,8,30,24113.20
20170120,8,45,24292.00
20170120,9,0,24341.20
20170120,9,15,24472.10
20170120,9,30,24640.60
20170120,9,45,24630.80
20170120,10,0,24421.00
20170120,10,15,24294.60
20170120,10,30,24627.30
20170120,10,45,24771.10
20170120,11,0,24690.10
20170120,11,15,24700.20
20170120,11,30,24814.80
20170120,11,45,24744.20
20170120,12,0,24945.70
20170120,12,15,24859.80
20170120,12,30,24679.50
20170120,12,45,24862.80
20170120,13,0,24966.20
20170120,13,15,25226.10
20170120,13,30,25149.60
20170120,13,45,24784.70
20170120,14,0,24320.70
20170120,14,15,24433.40
20170120,14,30,24460.90
20170120,14,45,24491.90
20170120,15,0,24128.70
20170120,15,15,24176.90
20170120,15,30,24096.10
20170120,15,45,24017.90
20170120,16,0,24091.00
20170120,16,15,24259.80
20170120,16,30,24730.20
20170120,16,45,25126.90
20170120,17,0,25317.50
20170120,17,15,25080.90
20170120,17,30,25051.00
20170120,17,45,24932.90
20170120,18,0,24740.60
20170120,18,15,24486.90
20170120,18,30,24621.50
20170120,18,45,24577.00
20170120,19,0,24606.20
20170120,19,15,24347.50
20170120,19,30,24588.10
20170120,19,45,24429.10
20170120,20,0,24185.20
20170120,20,15,23921.40
20170120,20,30,23609.60
20170120,20,45,23345.70
20170120,21,0,23292.20
20170120,21,15,22720.50
20170120,21,30,22137.10
20170120,21,45,21723.70
20170120,22,0,21029.30
20170120,22,15,20816.30
20170120,22,30,20717.80
20170120,22,45,20597.90
20170120,23,0,20237.10
20170120,23,15,19718.70
20170120,23,30,19569.50
20170120,23,45,19134.40
20170120,24,0,18925.10
20170121,0,15,18615.90
20170121,0,30,18455.20
20170121,0,45,18170.40
20170121,1,0,17927.10
20170121,1,15,17821.70
20170121,1,30,17688.10
20170121,1,45,17632.20
20170121,2,0,17289.40
20170121,2,15,17262.10
20170121,2,30,17280.60
20170121,2,45,17188.00
20170121,3,0,17178.10
20170121,3,15,17399.90
20170121,3,30,17295.50
20170121,3,45,17265.70
20170121,4,0,17157.40
20170121,4,15,17241.10
20170121,4,30,17190.70
20170121,4,45,17281.30
20170121,5,0,17084.60
20170121,5,15,17332.10
20170121,5,30,17393.50
20170121,5,45,17484.70
20170121,6,0,17601.00
20170121,6,15,18156.90
20170121,6,30,18419.20
20170121,6,45,18589.80
20170121,7,0,18978.30
20170121,7,15,18872.60
20170121,7,30,19207.70
20170121,7,45,19225.70
20170121,8,0,19548.40
20170121,8,15,20004.00
20170121,8,30,20212.60
20170121,8,45,20482.50
20170121,9,0,20722.60
20170121,9,15,21024.50
20170121,9,30,21405.50
20170121,9,45,21369.70
20170121,10,0,21523.50
20170121,10,15,21472.50
20170121,10,30,21657.70
20170121,10,45,21962.30
20170121,11,0,21986.90
20170121,11,15,22070.30
20170121,11,30,21915.10
20170121,11,45,22062.10
20170121,12,0,21969.20
20170121,12,15,21952.10
20170121,12,30,21865.90
20170121,12,45,21747.80
20170121,13,0,21888.30
20170121,13,15,21991.80
20170121,13,30,21859.20
20170121,13,45,21670.00
20170121,14,0,21093.20
20170121,14,15,21190.60
20170121,14,30,21167.20
20170121,14,45,21208.10
20170121,15,0,20831.60
20170121,15,15,20818.40
20170121,15,30,20786.40
20170121,15,45,20943.60
20170121,16,0,21030.90
20170121,16,15,21138.70
20170121,16,30,21643.60
20170121,16,45,21887.30
20170121,17,0,22261.30
20170121,17,15,22037.90
20170121,17,30,21941.70
20170121,17,45,21783.00
20170121,18,0,21911.00
20170121,18,15,21874.00
20170121,18,30,21784.50
20170121,18,45,21649.90
20170121,19,0,21636.20
20170121,19,15,21369.90
20170121,19,30,21460.00
20170121,19,45,21293.80
20170121,20,0,21293.70
20170121,20,15,21267.60
20170121,20,30,20957.90
20170121,20,45,20881.40
20170121,21,0,20666.30
20170121,21,15,20282.40
20170121,21,30,19758.80
20170121,21,45,19630.60
20170121,22,0,19254.50
20170121,22,15,19058.50
20170121,22,30,18769.10
20170121,22,45,18431.30
20170121,23,0,18371.60
20170121,23,15,17936.00
20170121,23,30,17665.70
20170121,23,45,17528.20
20170121,24,0,17091.80
20170122,0,15,16871.50
20170122,0,30,16643.80
20170122,0,45,16576.20
20170122,1,0,16257.70
20170122,1,15,16099.30
20170122,1,30,15902.40
20170122,1,45,15878.60
20170122,2,0,15626.30
20170122,2,15,15620.20
20170122,2,30,15548.00
20170122,2,45,15580.50
20170122,3,0,15435.30
20170122,3,15,15377.70
20170122,3,30,15252.80
20170122,3,45,15111.70
20170122,4,0,15344.30
20170122,4,15,15367.80
20170122,4,30,15316.40
20170122,4,45,15280.50
20170122,5,0,15438.60
20170122,5,15,15598.30
20170122,5,30,15493.70
20170122,5,45,15360.90
20170122,6,0,15358.20
20170122,6,15,15796.20
20170122,6,30,16004.20
20170122,6,45,16050.80
20170122,7,0,16190.80
20170122,7,15,16203.00
20170122,7,30,16218.90
20170122,7,45,16175.00
20170122,8,0,16555.80
20170122,8,15,16665.50
20170122,8,30,17045.10
20170122,8,45,17286.80
20170122,9,0,17558.60
20170122,9,15,17895.80
20170122,9,30,18100.90
20170122,9,45,18305.30
20170122,10,0,18518.30
20170122,10,15,18790.90
20170122,10,30,18786.50
20170122,10,45,18877.00
20170122,11,0,18889.40
20170122,11,15,18883.20
20170122,11,30,18951.10
20170122,11,45,19021.80
20170122,12,0,19011.30
20170122,12,15,19102.20
20170122,12,30,19067.30
20170122,12,45,18883.20
20170122,13,0,19224.50
20170122,13,15,19351.90
20170122,13,30,19012.40
20170122,13,45,19171.30
20170122,14,0,18971.90
20170122,14,15,18907.40
20170122,14,30,18682.80
20170122,14,45,18670.00
20170122,15,0,18611.40
20170122,15,15,18471.20
20170122,15,30,18516.70
20170122,15,45,18678.60
20170122,16,0,18766.70
20170122,16,15,18977.80
20170122,16,30,19262.70
20170122,16,45,19735.90
20170122,17,0,20197.20
20170122,17,15,20404.90
20170122,17,30,20274.40
20170122,17,45,20105.60
20170122,18,0,20347.30
20170122,18,15,20517.00
20170122,18,30,20542.60
20170122,18,45,20552.20
20170122,19,0,20533.80
20170122,19,15,20603.40
20170122,19,30,20590.50
20170122,19,45,20611.50
20170122,20,0,20477.30
20170122,20,15,20137.40
20170122,20,30,20185.60
20170122,20,45,19850.10
20170122,21,0,19686.40
20170122,21,15,19454.70
20170122,21,30,19183.40
20170122,21,45,18846.70
20170122,22,0,18562.10
20170122,22,15,18559.90
20170122,22,30,18278.70
20170122,22,45,17963.90
20170122,23,0,17752.90
20170122,23,15,17568.40
20170122,23,30,17221.60
20170122,23,45,17056.00
20170122,24,0,16773.30
20170123,0,15,16577.70
20170123,0,30,16438.60
20170123,0,45,16440.00
20170123,1,0,16272.90
20170123,1,15,16238.90
20170123,1,30,16252.90
20170123,1,45,16252.90
20170123,2,0,16200.20
20170123,2,15,16272.00
20170123,2,30,16189.00
20170123,2,45,16123.80
20170123,3,0,16333.80
20170123,3,15,16145.50
20170123,3,30,16328.50
20170123,3,45,16120.80
20170123,4,0,16306.10
20170123,4,15,16385.10
20170123,4,30,16536.40
20170123,4,45,16606.00
20170123,5,0,16858.00
20170123,5,15,17352.40
20170123,5,30,17752.50
20170123,5,45,18014.10
20170123,6,0,18640.30
20170123,6,15,19718.90
20170123,6,30,20550.00
20170123,6,45,21050.70
20170123,7,0,21851.10
20170123,7,15,22087.90
20170123,7,30,22391.40
20170123,7,45,22567.70
20170123,8,0,22787.10
